Address,Street Name,Zip Code,City,Canton,Country,Latitude,Longitude,Rating,Number of Ratings,Place Name,Place ID,Sunday_Open,Monday_Open,Tuesday_Open,Wednesday_Open,Thursday_Open,Friday_Open,Saturday_Open,Sunday_Close,Monday_Close,Tuesday_Close,Wednesday_Close,Thursday_Close,Friday_Close,Saturday_Close,Brand,Unnamed: 0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Mapped Canton
"Pl. Centrale 3, 1902 Evionnaz, Switzerland",Pl. Centrale 3,1902,Evionnaz,Valais,Switzerland,46.17793269999999,7.023940099999999,4.4,45.0,Volg,ChIJtxGarqW5jkcRje8p1xnp2qQ,,1400.0,1400.0,1400.0,1400.0,1400.0,700.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1700.0,VOLG,,,,,,,,,
"Av. Saint-François 6, 3968 Veyras, Switzerland",Av. Saint-François 6,3968,Veyras,Valais,Switzerland,46.3041153,7.5374451,4.3,64.0,Volg,ChIJWXBP_gIfj0cRscG63tLjq5w,,600.0,600.0,600.0,600.0,600.0,600.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1700.0,VOLG,,,,,,,,,
"Rue du center Village 14, 1993 Veysonnaz, Switzerland",Rue du center Village 14,1993,Veysonnaz,Valais,Switzerland,46.1960217,7.336864099999999,4.4,97.0,Volg,ChIJY878CI3bjkcRU9tc-mFwTBU,700.0,700.0,700.0,700.0,700.0,700.0,700.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,VOLG,,,,,,,,,
"Bahnhofstrasse 6, 3942 Raron, Switzerland",Bahnhofstrasse 6,3942,Raron,Valais,Switzerland,46.30429280000001,7.801462399999999,3.6,54.0,Volg,ChIJ3WZdn14Uj0cR__IoBtMNGcA,,600.0,600.0,600.0,600.0,600.0,600.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1700.0,VOLG,,,,,,,,,
"Rte des Brêches 5, 1893 Muraz (Collombey), Switzerland",Rte des Brêches 5,1893,Muraz,Valais,Switzerland,46.278553,6.928732399999999,4.1,91.0,Supermarché Volg,ChIJw94zwDK9jkcRFXbDr3K2M_I,,600.0,600.0,600.0,600.0,600.0,600.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1700.0,VOLG,,,,,,,,,
"Nufenenstrasse 11, 3988 Ulrichen, Switzerland",Nufenenstrasse 11,3988,Ulrichen,Valais,Switzerland,46.5058556,8.3093824,4.4,180.0,"VOLG Ulrichen, post office",ChIJuXX2TJiBhUcR5oNsATtDSiw,700.0,700.0,700.0,700.0,700.0,700.0,700.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,VOLG,,,,,,,,,
"Dorfstrasse 14, 3946 Turtmann, Switzerland",Dorfstrasse 14,3946,Turtmann,Valais,Switzerland,46.3008308,7.703137399999998,4.5,23.0,Volg,ChIJsYeHPP0Xj0cRrVoHWctoGmA,,700.0,700.0,700.0,700.0,700.0,700.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1700.0,VOLG,,,,,,,,,
"Rue du Châtelard 24, 1937 Orsières, Switzerland",Rue du Châtelard 24,1937,Orsières,Valais,Switzerland,46.0281563,7.144199899999999,4.4,57.0,Volg Orsières,ChIJhdSOFHzMjkcRX9g1d0dQSP8,700.0,600.0,600.0,600.0,600.0,600.0,600.0,1700.0,1830.0,1830.0,1830.0,1830.0,1830.0,1700.0,VOLG,,,,,,,,,
"Rte de Nendaz 345, 1996 Nendaz, Switzerland",Rte de Nendaz 345,1996,Nendaz,Valais,Switzerland,46.1887131,7.313549,4.7,26.0,Volg,ChIJEaNDxc3bjkcR2MHmgrV_ZqI,,600.0,600.0,600.0,600.0,600.0,600.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1700.0,VOLG,,,,,,,,,
"Furkastrasse 452, 3998 Reckingen, Switzerland",Furkastrasse 452,3998,Reckingen,Valais,Switzerland,46.4691887,8.2418938,4.2,162.0,VOLG Reckingen-Gluringen,ChIJi2KHimR-j0cRib_1Hv7Ma3M,600.0,600.0,600.0,600.0,600.0,600.0,600.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,VOLG,,,,,,,,,
"Dorfstrasse 11, 3951 Agarn, Switzerland",Dorfstrasse 11,3951,Agarn,Valais,Switzerland,46.2966461,7.664364300000002,5.0,4.0,Volg,ChIJawfAgxMZj0cRGP6QJeTRh-Y,,600.0,600.0,600.0,600.0,600.0,600.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1700.0,VOLG,,,,,,,,,
"Route de la Fusion 10, 3961 Vissoie, Switzerland",Route de la Fusion 10,3961,Vissoie,Valais,Switzerland,46.2166355,7.585673299999999,4.0,70.0,Volg,ChIJyZRMCLAjj0cRsW6uRIghr7g,700.0,700.0,700.0,700.0,700.0,700.0,700.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,VOLG,,,,,,,,,
"Rte de Nendaz 860, 1997 Nendaz, Switzerland",Rte de Nendaz 860,1997,Nendaz,Valais,Switzerland,46.1869081,7.297446799999999,4.4,24.0,Volg,ChIJP1R4ZpvbjkcRXBwHRvjvPH8,700.0,600.0,600.0,600.0,600.0,600.0,700.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,VOLG,,,,,,,,,
"Bellwalderstrasse 473, 3997 Bellwald, Switzerland",Bellwalderstrasse 473,3997,Bellwald,Valais,Switzerland,46.4234217,8.159539299999999,4.3,142.0,VOLG Bellwald,ChIJ47tbD4R7j0cRkk4qW8s0J-Y,730.0,730.0,730.0,730.0,730.0,730.0,730.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,VOLG,,,,,,,,,
"Furkastrasse 46, 3994 Lax, Switzerland",Furkastrasse 46,3994,Lax,Valais,Switzerland,46.3875237,8.117182699999999,4.6,37.0,Volg,ChIJo3Zy2G57j0cRUes-uNFcq2Y,700.0,600.0,600.0,600.0,600.0,600.0,700.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,VOLG,,,,,,,,,
"Hauptstrasse 101, 3992 Bettmeralp, Switzerland",Hauptstrasse 101,3992,Bettmeralp,Valais,Switzerland,46.3900686,8.0619096,4.3,107.0,Volg Bettmeralp,ChIJGRofwgBwj0cRgZbNTSRjffY,700.0,700.0,700.0,700.0,700.0,700.0,700.0,1830.0,1830.0,1830.0,1830.0,1830.0,1830.0,1830.0,VOLG,,,,,,,,,
"Rte du Village 3, 1875 Morgins, Switzerland",Rte du Village 3,1875,Morgins,Valais,Switzerland,46.2374144,6.857088099999999,4.1,73.0,Volg,ChIJYdxl3YijjkcRkclFB4HRWt4,730.0,730.0,730.0,730.0,730.0,730.0,730.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,VOLG,,,,,,,,,
"Hauptstrasse 9, 4402 Frenkendorf, Switzerland",Hauptstrasse 9,4402,Frenkendorf,Basel-Landschaft,Switzerland,47.50317769999999,7.714361699999999,4.0,73.0,Volg,ChIJn_38twDKkUcRGlBurFUFBm0,,600.0,600.0,600.0,600.0,600.0,600.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,VOLG,,,,,,,,,
"Hauptstrasse 11, 4132 Muttenz, Switzerland",Hauptstrasse 11,4132,Muttenz,Basel-Landschaft,Switzerland,47.5235163,7.645232999999999,4.4,103.0,Volg,ChIJz0SuLsK3kUcRt5_EqbS62lY,,600.0,600.0,600.0,600.0,600.0,600.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,VOLG,,,,,,,,,
"Bahnhofstrasse 17, 4106 Therwil, Switzerland",Bahnhofstrasse 17,4106,Therwil,Basel-Landschaft,Switzerland,47.4995003,7.556143799999999,4.5,102.0,Volg,ChIJaQRYw3PHkUcRUI1SimKojcw,,600.0,600.0,600.0,600.0,600.0,600.0,,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,VOLG,,,,,,,,,
"Oristalstrasse 42, 4410 Liestal, Switzerland",Oristalstrasse 42,4410,Liestal,Basel-Landschaft,Switzerland,47.48129650000001,7.7307792,4.1,78.0,Volg,ChIJNbY-qUHKkUcR_rlxBygT11E,,600.0,600.0,600.0,600.0,600.0,600.0,,2200.0,2200.0,2200.0,2200.0,2200.0,2200.0,VOLG,,,,,,,,,
"Baselstrasse 13, 4124 Schönenbuch, Switzerland",Baselstrasse 13,4124,Schönenbuch,Basel-Landschaft,Switzerland,47.5386879,7.5040996,4.6,53.0,Volg Schönenbuch mit Postagentur,ChIJ_ce18j-_kUcRApjZLyvp2gE,,600.0,600.0,600.0,600.0,600.0,600.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,VOLG,,,,,,,,,
"Dorfstrasse 36, 4452 Itingen, Switzerland",Dorfstrasse 36,4452,Itingen,Basel-Landschaft,Switzerland,47.46611069999999,7.784724499999999,4.7,48.0,Volg,ChIJ_79AwdDKkUcRYsAoJeAvfB4,,600.0,600.0,600.0,600.0,600.0,600.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,VOLG,,,,,,,,,
"Liestalerstrasse 10, 4419 Lupsingen, Switzerland",Liestalerstrasse 10,4419,Lupsingen,Basel-Landschaft,Switzerland,47.4462183,7.694543599999999,4.3,34.0,Volg,ChIJpwLHZt7LkUcRuZ4E84wSaRc,,600.0,600.0,600.0,600.0,600.0,600.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,VOLG,,,,,,,,,
"Liestalerstrasse 1, 4412 Nuglar-St. Pantaleon, Switzerland",Liestalerstrasse 1,4412,Nuglar-St.,Basel-Landschaft,Switzerland,47.4711686,7.693190700000001,4.6,46.0,Volg,ChIJwcJ39oPJkUcRwkdO65YFCtk,,600.0,600.0,600.0,600.0,600.0,700.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1800.0,VOLG,,,,,,,,,
"Hauptstrasse 1, 4146 Hochwald, Switzerland",Hauptstrasse 1,4146,Hochwald,Basel-Landschaft,Switzerland,47.45634630000001,7.639626899999999,4.5,36.0,Volg,ChIJMxY7NeTIkUcRnMxqxsbMqnk,,600.0,600.0,600.0,600.0,600.0,700.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1800.0,VOLG,,,,,,,,,
"Hauptstrasse 72, 4422 Arisdorf, Switzerland",Hauptstrasse 72,4422,Arisdorf,Basel-Landschaft,Switzerland,47.5102187,7.765077100000002,4.6,80.0,Volg,ChIJmyP593m1kUcR1HpeHNRh5LI,,600.0,600.0,600.0,600.0,600.0,600.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,VOLG,,,,,,,,,
"Hauptstrasse 8, 4463 Buus, Switzerland",Hauptstrasse 8,4463,Buus,Basel-Landschaft,Switzerland,47.5056285,7.8638762,4.6,22.0,Volg,ChIJnY-3EGVKkEcR5Ldp6yFtn24,,600.0,600.0,600.0,600.0,600.0,700.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,VOLG,,,,,,,,,
"Hauptstrasse 48, 4457 Diegten, Switzerland",Hauptstrasse 48,4457,Diegten,Basel-Landschaft,Switzerland,47.4108914,7.810250399999999,3.4,136.0,Volg Diegten mit Postagentur,ChIJwYXs2WUzkEcRLTWMGwp2dqQ,,600.0,600.0,600.0,600.0,600.0,600.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,VOLG,,,,,,,,,
"Alte Landstrasse 16, 4455 Zunzgen, Switzerland",Alte Landstrasse 16,4455,Zunzgen,Basel-Landschaft,Switzerland,47.45020599999999,7.807179200000001,4.5,91.0,Volg Zunzgen,ChIJcS-5_qk1kEcRFlXdsyUTKrE,,630.0,630.0,630.0,630.0,630.0,630.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1600.0,VOLG,,,,,,,,,
"Hauptstrasse 26, 4448 Läufelfingen, Switzerland",Hauptstrasse 26,4448,Läufelfingen,Basel-Landschaft,Switzerland,47.3940007,7.856639999999999,4.4,19.0,Volg,ChIJd0vKZuQzkEcRpYIjYYyFFWg,,600.0,600.0,600.0,600.0,600.0,600.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,VOLG,,,,,,,,,
"Bahnhofstrasse 123, 4313 Möhlin, Switzerland",Bahnhofstrasse 123,4313,Möhlin,Basel-Landschaft,Switzerland,47.5532287,7.850948099999999,4.1,47.0,Volg,ChIJGVRLPhNLkEcRY7DDXZapk4E,,600.0,600.0,600.0,600.0,600.0,600.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,VOLG,,,,,,,,,
"Riburgerstrasse 32, 4313 Möhlin, Switzerland",Riburgerstrasse 32,4313,Möhlin,Basel-Landschaft,Switzerland,47.56682379999999,7.8405535,4.2,90.0,Volg,ChIJjdaDWVtLkEcRXCpw2CPw-bk,,600.0,600.0,600.0,600.0,600.0,700.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,VOLG,,,,,,,,,
"Liestalerstrasse 12, 4413 Büren, Switzerland",Liestalerstrasse 12,4413,Büren,Basel-Landschaft,Switzerland,47.4485527,7.671988099999999,3.9,61.0,Volg,ChIJyTGqmWrJkUcRdtsKWrFEl2w,,600.0,600.0,600.0,600.0,600.0,700.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1800.0,VOLG,,,,,,,,,
"Hauptstrasse 69, 4446 Buckten, Switzerland",Hauptstrasse 69,4446,Buckten,Basel-Landschaft,Switzerland,47.40939030000001,7.845091500000001,4.5,85.0,"Volg, post office",ChIJv03RgI4zkEcRRP0I6e5bJpU,,600.0,600.0,600.0,600.0,600.0,600.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,VOLG,,,,,,,,,
"Schulstrasse 52, 4497 Rünenberg, Switzerland",Schulstrasse 52,4497,Rünenberg,Basel-Landschaft,Switzerland,47.43347900000001,7.883031,4.2,36.0,Volg,ChIJcWAtA6A2kEcRE5T1iSXxPJg,,630.0,630.0,630.0,630.0,630.0,630.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,VOLG,,,,,,,,,
"Mitteldorf 12, 4314 Zeiningen, Switzerland",Mitteldorf 12,4314,Zeiningen,Basel-Landschaft,Switzerland,47.5423382,7.8717492,4.2,68.0,Volg,ChIJv73sQq9LkEcRq2l9bqVpb78,,600.0,600.0,600.0,600.0,600.0,600.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,VOLG,,,,,,,,,
"Kirchgasse 1, 4515 Oberdorf, Switzerland",Kirchgasse 1,4515,Oberdorf,Solothurn,Switzerland,47.22967099999999,7.503428499999998,4.4,49.0,Volg,ChIJgyiiO1vYkUcRPxvVTU7tsrY,,630.0,630.0,630.0,630.0,630.0,730.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1800.0,VOLG,,,,,,,,,
"Hauptstrasse 62, 4522 Rüttenen, Switzerland",Hauptstrasse 62,4522,Rüttenen,Solothurn,Switzerland,47.2308254,7.531434,4.2,33.0,Volg,ChIJzd-0gSXYkUcRbqD5Vf3o7iI,,600.0,600.0,600.0,600.0,600.0,700.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1800.0,VOLG,,,,,,,,,
"Poststrasse 2, 4573 Lohn-Ammannsegg, Switzerland",Poststrasse 2,4573,Lohn-Ammannsegg,Solothurn,Switzerland,47.1693115,7.524120299999998,4.6,46.0,Volg,ChIJbVJYJ9YnjkcRXOR44P_8ClE,,630.0,630.0,630.0,630.0,630.0,630.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1800.0,VOLG,,,,,,,,,
"Solothurnstrasse 5, 3296 Arch, Switzerland",Solothurnstrasse 5,3296,Arch,Bern,Switzerland,47.1680782,7.428975999999999,4.6,43.0,Volg,ChIJQ7ppzz0njkcR-_UyBSLY-50,,600.0,600.0,600.0,600.0,600.0,600.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1700.0,VOLG,,,,,,,,,
"Hauptstrasse 13, 4514 Lommiswil, Switzerland",Hauptstrasse 13,4514,Lommiswil,Soloturn,Switzerland,47.2232056,7.471375000000001,4.2,40.0,Volg,ChIJe5ZZ8pTYkUcRfCFCe23lRxE,,630.0,630.0,630.0,630.0,630.0,630.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1800.0,VOLG,,,,,,,,,
"Gallishofstrasse 9, 4556 Aeschi, Switzerland",Gallishofstrasse 9,4556,Aeschi,Soloturn,Switzerland,47.17932039999999,7.662451300000001,4.4,62.0,Volg,ChIJCVyGDWQqjkcR0wiKOkYik1A,,630.0,630.0,630.0,630.0,630.0,630.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1800.0,VOLG,,,,,,,,,
"Chem. des Vignes 22, 1027 Lonay, Switzerland",Chem. des Vignes 22,1027,Lonay,Vaud,Switzerland,46.5210225,6.5105428,4.0,47.0,Volg Lonay,ChIJr5iNuGI3jEcRCADNXXqQdXc,,600.0,600.0,600.0,600.0,600.0,600.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1700.0,VOLG,,,,,,,,,
"Pl. du Saugey 6, 1026 Echandens, Switzerland",Pl. du Saugey 6,1026,Echandens,Vaud,Switzerland,46.5339492,6.5412965,4.3,41.0,VOLG alimentation,ChIJE0loejAxjEcRQLBy_gK5-h0,,600.0,600.0,600.0,600.0,600.0,600.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,VOLG,,,,,,,,,
"Pl. du Soleil 2, 1183 Bursins, Switzerland",Pl. du Soleil 2,1183,Bursins,Vaud,Switzerland,46.4519414,6.290712399999999,4.2,40.0,Volg,ChIJozaAT4FFjEcRPssNOZV5C7Q,,600.0,600.0,600.0,600.0,600.0,700.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1700.0,VOLG,,,,,,,,,
"Rue du Village 14, 1803 Chardonne, Switzerland",Rue du Village 14,1803,Chardonne,Vaud,Switzerland,46.4768469,6.828796199999999,4.5,41.0,Volg Chardonne,ChIJSYJn6PKDjkcRdbMNAVbue3k,,600.0,600.0,600.0,600.0,600.0,600.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,VOLG,,,,,,,,,
"Rue de l'Eglise 27, 1425 Onnens, Switzerland",Rue de l'Eglise 27,1425,Onnens,Vaud,Switzerland,46.837796,6.687652299999999,4.2,98.0,Volg,ChIJzbWHGMzEjUcRSRkuKaDI-xY,,600.0,600.0,600.0,600.0,600.0,700.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1700.0,VOLG,,,,,,,,,
"Rue Haute 12, 1422 Grandson, Switzerland",Rue Haute 12,1422,Grandson,Vaud,Switzerland,46.8090706,6.644790699999999,4.3,41.0,Volg supermarket Grandson,ChIJCyD3bgvFjUcRWPAU8T65Th0,,,,,,,700.0,,,,,,,1700.0,VOLG,,,,,,,,,
"Rue Centrale 42, 1580 Avenches, Switzerland",Rue Centrale 42,1580,Avenches,Vaud,Switzerland,46.8795547,7.039573699999999,4.2,22.0,Volg,ChIJEYfJPFhyjkcR5RMENVAzSII,,600.0,600.0,600.0,600.0,600.0,700.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1700.0,VOLG,,,,,,,,,
"Grand-Rue 29, 1297 Founex, Switzerland",Grand-Rue 29,1297,Founex,Vaud,Switzerland,46.332777,6.192740700000001,4.3,66.0,Volg Founex,ChIJE7daFutnjEcRO-UrM3ov0ac,,600.0,600.0,600.0,600.0,600.0,700.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1700.0,VOLG,,,,,,,,,
"Rue du Village 30, 1312 Eclépens, Switzerland",Rue du Village 30,1312,Eclépens,Vaud,Switzerland,46.6513634,6.5277543,4.3,105.0,Volg Eclépens,ChIJTwkQMzrLjUcRpM5Nj1ejlZs,,600.0,600.0,600.0,600.0,600.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1700.0,VOLG,,,,,,,,,
"Chem. de l'Ancienne Poste 4, 1796 Courgevaux, Switzerland",Chem. de l'Ancienne Poste 4,1796,Courgevaux,Fribourg,Switzerland,46.9078941,7.1106715,4.6,48.0,Volg,ChIJXxXOXqNtjkcRxF99OMagMEQ,700.0,600.0,600.0,600.0,600.0,600.0,700.0,1200.0,1900.0,1900.0,1900.0,1900.0,1900.0,1600.0,VOLG,,,,,,,,,
"Rte de Cottens 7, 1143 Apples, Switzerland",Rte de Cottens 7,1143,Apples,Vaud,Switzerland,46.5520001,6.4290819,4.4,114.0,VOLG Apples,ChIJ4wk2J-lJjEcRZAGXRCaFfns,,630.0,630.0,630.0,630.0,630.0,730.0,,1830.0,1830.0,1830.0,1830.0,1830.0,1700.0,VOLG,,,,,,,,,
"Route d, Rte Yverdon-les-Bains 368, 1468 Cheyres, Switzerland",Route d,1468,Cheyres,Vaud,Switzerland,46.8144569,6.786941499999998,4.5,80.0,Volg,ChIJV6agB7DZjUcRIjrxsE15qc4,800.0,700.0,700.0,700.0,700.0,700.0,700.0,1200.0,1900.0,1900.0,1900.0,1900.0,1900.0,1600.0,VOLG,,,,,,,,,
"Rte des Grèves 18, 1544 Gletterens, Switzerland",Rte des Grèves 18,1544,Gletterens,Vaud,Switzerland,46.90407940000001,6.9303756,3.8,72.0,Volg,ChIJd5EJap51jkcRGDYgIkH5Cbw,700.0,700.0,700.0,700.0,700.0,700.0,700.0,1200.0,1900.0,1900.0,1900.0,1900.0,1900.0,1600.0,VOLG,,,,,,,,,
"Route de Romont 1, 1678 Siviriez, Switzerland",Route de Romont 1,1678,Siviriez,Vaud,Switzerland,46.6584606,6.876533500000001,4.5,4.0,Volg,ChIJV2-5fQF_jkcRFN6Jts-H5qc,,600.0,600.0,600.0,600.0,600.0,700.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1600.0,VOLG,,,,,,,,,
"Rte Principale 48, 1786 Sugiez, Switzerland",Rte Principale 48,1786,Sugiez,Fribourg,Switzerland,46.957943,7.1085939,4.5,87.0,Volg,ChIJt03DumMSjkcRAdK46H6gkjk,700.0,600.0,600.0,600.0,600.0,600.0,700.0,1800.0,1900.0,1900.0,1900.0,1900.0,1900.0,1600.0,VOLG,,,,,,,,,
"Rte du Postillon 9, 1784 Courtepin, Switzerland",Rte du Postillon 9,1784,Courtepin,Fribourg,Switzerland,46.86800289999999,7.122953099999998,4.5,86.0,Volg,ChIJFcM0L1JsjkcRoubI5AHDEjY,,600.0,600.0,600.0,600.0,600.0,600.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1600.0,VOLG,,,,,,,,,
"Rte de Villarimboud 15, 1690 Villaz-Saint-Pierre, Switzerland",Rte de Villarimboud 15,1690,Villaz-Saint-Pierre,Fribourg,Switzerland,46.7212372,6.956369899999999,4.9,12.0,Volg,ChIJHcBtTMJ7jkcRo_i7aegAhWs,730.0,600.0,600.0,600.0,600.0,600.0,700.0,1200.0,1900.0,1900.0,1900.0,1900.0,1900.0,1600.0,VOLG,,,,,,,,,
"Rte d'Amont 1, 1720 Corminboeuf, Switzerland",Rte d'Amont 1,1720,Corminboeuf,Fribourg,Switzerland,46.8115866,7.105861399999999,4.2,42.0,Volg,ChIJwfaTtxFvjkcRqYX6R0DDDZc,700.0,600.0,600.0,600.0,600.0,600.0,700.0,1200.0,1900.0,1900.0,1900.0,1900.0,1900.0,1600.0,VOLG,,,,,,,,,
"Kirchgasse 5, 8248 Laufen-Uhwiesen, Switzerland",Kirchgasse 5,8248,Laufen-Uhwiesen,Schaffhausen,Switzerland,47.6705851,8.634488299999997,4.4,80.0,Volg Uhwiesen,ChIJH-_AMAeCmkcRmp7PsfO2S3g,,630.0,630.0,630.0,630.0,630.0,630.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1600.0,VOLG,,,,,,,,,
"Volg Lohn, Unterdorf 16, 8235 Lohn, Switzerland",Volg Lohn,8235,Lohn,Schaffhausen,Switzerland,47.7547078,8.670545100000002,4.5,44.0,Volg,ChIJKS7X0uJ_mkcRd3z95ylFCjw,,630.0,630.0,630.0,630.0,630.0,630.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,VOLG,,,,,,,,,
"Dorfstrasse 17, 8447 Dachsen, Switzerland",Dorfstrasse 17,8447,Dachsen,Zürich,Switzerland,47.6652546,8.6173925,4.4,60.0,Volg,ChIJrcii3rp4kEcRicw05kTVK5s,,700.0,700.0,700.0,700.0,700.0,700.0,,1930.0,1930.0,1930.0,1930.0,1930.0,1700.0,VOLG,,,,,,,,,
"Hauptstrasse 33, 8224 Löhningen, Switzerland",Hauptstrasse 33,8224,Löhningen,Schaffhausen,Switzerland,47.7011742,8.5528232,4.6,50.0,Volg,ChIJy0_-iaJ-kEcR5a0UR_QMyDY,,600.0,600.0,600.0,600.0,600.0,600.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,VOLG,,,,,,,,,
"Im Chloster 2, 8214 Gächlingen, Switzerland",Im Chloster 2,8214,Gächlingen,Schaffhausen,Switzerland,47.7019362,8.497789000000001,4.2,40.0,Volg,ChIJ6wO3d2F8kEcRtiLWzRewY6Y,,630.0,630.0,630.0,630.0,630.0,630.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,VOLG,,,,,,,,,
"Mitteldorfstrasse 21, 8475 Ossingen, Switzerland",Mitteldorfstrasse 21,8475,Ossingen,Zürich,Switzerland,47.611308,8.726060499999999,4.5,75.0,Volg Ossingen,ChIJR_MMkZeEmkcRgYHWMslpG3Q,,700.0,700.0,700.0,700.0,700.0,700.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1700.0,VOLG,,,,,,,,,
"Dorfstrasse 35, 8454 Buchberg, Switzerland",Dorfstrasse 35,8454,Buchberg,Zürich,Switzerland,47.572593,8.5625207,4.5,30.0,Volg,ChIJ7Yo1h6V3kEcR5es5s7MG8KM,,630.0,630.0,630.0,630.0,630.0,630.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,VOLG,,,,,,,,,
"Diessenhoferstrasse 4, 8466 Trüllikon, Switzerland",Diessenhoferstrasse 4,8466,Trüllikon,Zürich,Switzerland,47.6378512,8.6931884,4.7,58.0,Volg Trüllikon,ChIJJ99byaODmkcRbZFz6CsB4rA,,630.0,630.0,630.0,630.0,630.0,630.0,,1930.0,1930.0,1930.0,1930.0,1930.0,1600.0,VOLG,,,,,,,,,
"Dorfstrasse 1, 8197 Rafz, Switzerland",Dorfstrasse 1,8197,Rafz,Zürich,Switzerland,47.612311,8.5367159,4.4,163.0,Volg Rafz,ChIJadCMQuZ5kEcRlMSlbbmuFzg,,,,,,,,,,,,,,,VOLG,,,,,,,,,
"Frauenfelderstrasse 67, 8252 Schlatt, Switzerland",Frauenfelderstrasse 67,8252,Schlatt,Schaffhausen,Switzerland,47.6619825,8.703100299999997,4.5,70.0,Volg Schlatt,ChIJ0x0nQ92DmkcR_rnv_rLJvDA,,630.0,630.0,630.0,630.0,630.0,630.0,,1930.0,1930.0,1930.0,1930.0,1930.0,1700.0,VOLG,,,,,,,,,
"Maiengasse 2, 8460 Marthalen, Switzerland",Maiengasse 2,8460,Marthalen,Zürich,Switzerland,47.62608609999999,8.6491488,4.4,62.0,Volg-supermarkt Marthalen mit postagentur,ChIJ1bk8G_KCmkcRfBo46rKezKw,,700.0,700.0,700.0,700.0,700.0,700.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1600.0,VOLG,,,,,,,,,
"Landstrasse 7, 8463 Benken, Switzerland",Landstrasse 7,8463,Benken,Zürich,Switzerland,47.6528423,8.653562200000001,4.7,51.0,Volg Benken,ChIJZ_nCSECCmkcRseZoRbQM4zU,,700.0,700.0,700.0,700.0,700.0,700.0,,1930.0,1930.0,1930.0,1930.0,1930.0,1600.0,VOLG,,,,,,,,,
